y_true,y_pred,prob_positive,prob_negative
0,0,0.19936527879552784,0.8006347212044722
0,0,0.21853028683911568,0.7814697131608843
1,0,0.4891447343846638,0.5108552656153362
0,0,0.22227420959499414,0.7777257904050059
1,0,0.31010230860453286,0.6898976913954671
0,1,0.6092740757430608,0.3907259242569392
0,0,0.4782009240908794,0.5217990759091207
0,0,0.3683723850655366,0.6316276149344634
0,0,0.3699972985343087,0.6300027014656913
1,0,0.14095180270036742,0.8590481972996326
1,1,0.9835046109097884,0.016495389090211643
1,1,0.8182755700190011,0.1817244299809989
1,1,0.8850268944667206,0.11497310553327944
1,1,0.9556439406038373,0.04435605939616272
1,1,0.8576879774180417,0.1423120225819583
0,0,0.19364683258309934,0.8063531674169007
0,1,0.5102517963629697,0.4897482036370303
1,1,0.9238415983280748,0.07615840167192522
0,1,0.9146404987297847,0.0853595012702153
1,1,0.8891813262916879,0.11081867370831211
0,1,0.5180123826586903,0.4819876173413097
1,1,0.7563372751753773,0.2436627248246227
1,0,0.4848074009920097,0.5151925990079903
1,0,0.24307645865058677,0.7569235413494132
1,1,0.6790135098160202,0.32098649018397984
1,1,0.9938726159303557,0.006127384069644304
1,1,0.9345118592979403,0.06548814070205966
1,1,0.8490230356074455,0.15097696439255448
0,1,0.6381452810952939,0.3618547189047061
0,0,0.20327079626943123,0.7967292037305688
1,0,0.2073165099761792,0.7926834900238208
0,0,0.37342166017749895,0.6265783398225011
0,1,0.5387406765854306,0.46125932341456943
1,0,0.4123621751468186,0.5876378248531814
0,0,0.2251387637426039,0.7748612362573961
0,1,0.531501321902612,0.468498678097388
1,0,0.284850488772634,0.715149511227366
0,0,0.2844794493549852,0.7155205506450149
0,0,0.1712210116755669,0.8287789883244331
0,0,0.4646071364669418,0.5353928635330583
0,0,0.40458546063768847,0.5954145393623116
1,1,0.6718288926202423,0.32817110737975774
1,0,0.4796864642137804,0.5203135357862196
1,1,0.87834999086116,0.12165000913884005
1,0,0.4043258078342563,0.5956741921657437
1,1,0.5459499486002948,0.4540500513997052
0,0,0.23908591220307862,0.7609140877969214
0,0,0.42368645619115247,0.5763135438088476
1,1,0.7623768307300156,0.2376231692699844
1,1,0.9957013574604876,0.004298642539512398
1,0,0.39441325241406816,0.6055867475859318
0,0,0.27962348959476224,0.7203765104052378
0,0,0.40023524526790816,0.5997647547320919
1,1,0.951373366582268,0.04862663341773199
0,0,0.20937845564291946,0.7906215443570805
1,1,0.6481395961123612,0.35186040388763884
0,0,0.33655613170850046,0.6634438682914996
0,0,0.1760424048437588,0.8239575951562412
0,0,0.30778267174152235,0.6922173282584776
0,0,0.21012828785217494,0.789871712147825
1,0,0.16014497211803944,0.8398550278819605
0,0,0.18379355378799342,0.8162064462120066
0,0,0.3322616210273738,0.6677383789726262
0,0,0.13783480764251493,0.8621651923574851
0,0,0.2922821914586064,0.7077178085413935
1,0,0.403045940145431,0.5969540598545691
1,1,0.9350856490458553,0.06491435095414466
0,1,0.5702864725190516,0.4297135274809484
0,0,0.28100196606282435,0.7189980339371757
1,1,0.8776024071971181,0.12239759280288187
0,1,0.5951735093742584,0.4048264906257416
0,0,0.32552215972563037,0.6744778402743696
0,1,0.5428762445377247,0.45712375546227535
1,1,0.5775808476146562,0.4224191523853438
0,0,0.38076033831212247,0.6192396616878775
0,0,0.4350269967886959,0.5649730032113041
1,1,0.5356332436493901,0.46436675635060987
1,1,0.7057923254603374,0.29420767453966257
1,1,0.5198325872129426,0.48016741278705743
0,0,0.18552278405656725,0.8144772159434328
0,1,0.6124080792738701,0.3875919207261299
0,0,0.16249391865396426,0.8375060813460358
1,1,0.8007968810534627,0.1992031189465373
1,1,0.6123373792725353,0.3876626207274647
1,1,0.5804671679578884,0.41953283204211156
0,1,0.8249121425448257,0.1750878574551743
1,1,0.7617250613018759,0.2382749386981241
1,1,0.885693286513119,0.11430671348688104
1,0,0.46099596413058425,0.5390040358694157
1,1,0.8347728962356279,0.1652271037643721
1,0,0.19399356552085162,0.8060064344791484
0,1,0.6522134427918704,0.34778655720812957
0,0,0.38003536588621334,0.6199646341137867
1,1,0.5113003988753856,0.4886996011246144
0,0,0.1380276445829457,0.8619723554170543
0,1,0.6037518307931746,0.3962481692068254
1,1,0.669435669949209,0.330564330050791
1,1,0.8686279215537599,0.1313720784462401
0,0,0.1331716469304208,0.8668283530695792
0,0,0.42873911134636894,0.571260888653631
1,1,0.8461244293830411,0.1538755706169589
0,1,0.5041668647515737,0.4958331352484263
0,0,0.28038027703716073,0.7196197229628393
0,0,0.379694341429918,0.620305658570082
1,0,0.49117419004543006,0.5088258099545699
0,0,0.11403979254697434,0.8859602074530256
1,0,0.4352647122835833,0.5647352877164167
0,0,0.352729817431807,0.647270182568193
0,0,0.2639745617329653,0.7360254382670347
1,1,0.9822117599263779,0.01778824007362212
0,0,0.07012636165022776,0.9298736383497722
1,0,0.3252076721254099,0.6747923278745901
0,1,0.6368996069190137,0.3631003930809863
0,0,0.49596868482798245,0.5040313151720175
0,0,0.24093103011746642,0.7590689698825336
1,1,0.9209925730393025,0.07900742696069751
1,0,0.43919084164840344,0.5608091583515966
0,0,0.3090728055611543,0.6909271944388458
0,0,0.3961793436636732,0.6038206563363269
1,0,0.4318583931829027,0.5681416068170972
0,1,0.543501304992366,0.45649869500763396
1,0,0.43622347224291247,0.5637765277570875
0,0,0.1683333538574864,0.8316666461425136
1,0,0.34795607545468554,0.6520439245453145
1,1,0.5495932335493351,0.4504067664506649
0,0,0.4719197074706225,0.5280802925293775
0,0,0.20178314953277887,0.7982168504672211
0,0,0.4278817770613552,0.5721182229386448
0,1,0.6404272760808184,0.3595727239191816
0,0,0.3197907944337939,0.6802092055662061
0,0,0.3419436561595157,0.6580563438404843
