y_true,y_pred,prob_positive,prob_negative
0,0,0.218013436112576,0.7819865638874239
1,1,0.6945651720312115,0.3054348279687885
0,0,0.3563096283776669,0.6436903716223331
1,0,0.19313871177327335,0.8068612882267266
1,1,0.8103096933936746,0.18969030660632535
0,0,0.38507096389485473,0.6149290361051453
0,0,0.24171965946768886,0.7582803405323111
0,1,0.7715113244347901,0.2284886755652099
1,1,0.8782083145898942,0.12179168541010577
1,1,0.6528022302840256,0.3471977697159744
1,1,0.6952880016305029,0.30471199836949714
0,0,0.15321860511719843,0.8467813948828016
0,0,0.26656024506523274,0.7334397549347673
1,1,0.8524006037141781,0.14759939628582186
1,0,0.14059680511161127,0.8594031948883887
1,1,0.7175305741308381,0.2824694258691619
0,0,0.3213706637722,0.6786293362278
0,0,0.1743774408485842,0.8256225591514158
1,0,0.22556316894364242,0.7744368310563576
0,0,0.2501494624597351,0.7498505375402649
1,1,0.9250119611208201,0.07498803887917993
0,0,0.19662168773330713,0.8033783122666929
0,1,0.6342850894992852,0.3657149105007148
1,1,0.7249506699811956,0.2750493300188044
0,0,0.2213247013194063,0.7786752986805937
1,0,0.18088192660159075,0.8191180733984093
0,0,0.41145564333032136,0.5885443566696786
0,0,0.19427184425488814,0.8057281557451119
0,0,0.13880270577285356,0.8611972942271464
0,1,0.7753932341576693,0.22460676584233075
1,1,0.749504067690261,0.250495932309739
0,0,0.1720969016930849,0.8279030983069151
0,0,0.23535000676735268,0.7646499932326474
0,0,0.17917610937157571,0.8208238906284243
0,0,0.2018141929442733,0.7981858070557267
1,1,0.7425187793563642,0.25748122064363577
0,1,0.6429996277007489,0.3570003722992511
0,0,0.13084678949238154,0.8691532105076185
0,0,0.21040093367977616,0.7895990663202238
0,0,0.20420974304217232,0.7957902569578277
1,1,0.7620579339045487,0.23794206609545132
0,0,0.14548370746575348,0.8545162925342465
0,0,0.11764544990031962,0.8823545500996803
1,1,0.6661330820839121,0.3338669179160879
1,0,0.41442886114267224,0.5855711388573277
0,1,0.5291537777505828,0.4708462222494172
1,1,0.8220050697253892,0.17799493027461077
0,0,0.14356058264553956,0.8564394173544605
1,1,0.8046092174294288,0.1953907825705712
0,0,0.20192946075513957,0.7980705392448604
0,0,0.29389924325367134,0.7061007567463287
1,1,0.6978013537098494,0.3021986462901506
0,0,0.19682497626318318,0.8031750237368168
1,1,0.8882894367993814,0.11171056320061856
1,0,0.4247141194636962,0.5752858805363038
0,0,0.21344306406802313,0.7865569359319768
0,0,0.24180227905309762,0.7581977209469024
0,0,0.09799512567632532,0.9020048743236747
1,0,0.14033230771836813,0.8596676922816319
1,0,0.3058319593133344,0.6941680406866656
0,0,0.33747388909405496,0.662526110905945
1,0,0.31930422520923624,0.6806957747907638
0,0,0.2837292867423448,0.7162707132576551
0,0,0.28781133352501775,0.7121886664749822
1,1,0.8236424243270628,0.1763575756729372
0,0,0.3259831814675822,0.6740168185324178
1,0,0.4923173407443099,0.5076826592556901
1,0,0.31376579063197185,0.6862342093680281
1,1,0.5084860275514489,0.4915139724485511
1,1,0.8007571957758404,0.19924280422415963
1,1,0.9533062192612644,0.046693780738735646
0,0,0.1956778591317667,0.8043221408682333
0,0,0.21119207092317657,0.7888079290768234
0,0,0.16305382886555636,0.8369461711344437
