y_true,y_pred,prob_positive,prob_negative
0,0,0.2639455581117511,0.7360544418882489
0,0,0.1645902987332423,0.8354097012667577
1,0,0.48856303417044106,0.511436965829559
0,0,0.2060318554371105,0.7939681445628894
1,0,0.42422091221879915,0.5757790877812008
0,0,0.20621011941204978,0.7937898805879502
0,0,0.3253829458711019,0.674617054128898
0,0,0.1604729017363929,0.8395270982636072
0,0,0.30175153618030115,0.6982484638196989
1,0,0.12256009112031606,0.8774399088796839
1,1,0.8399838998541576,0.16001610014584244
1,0,0.28760837191291916,0.7123916280870808
1,1,0.7333089502684371,0.2666910497315629
1,1,0.8692790322264832,0.13072096777351683
1,1,0.5125843530262723,0.48741564697372775
0,0,0.31196761481396235,0.6880323851860377
0,0,0.33889503098550544,0.6611049690144946
1,1,0.837221733893802,0.16277826610619806
0,1,0.7279157458804565,0.2720842541195435
1,1,0.708356599290791,0.291643400709209
0,0,0.17455373647603087,0.8254462635239691
1,1,0.8554553122185101,0.14454468778148988
1,1,0.7416786972131185,0.2583213027868815
1,0,0.1901355605017848,0.8098644394982152
1,1,0.7485299427073926,0.2514700572926074
1,1,0.8156793765832687,0.18432062341673128
1,1,0.8754554771787592,0.12454452282124084
1,1,0.8145178253054608,0.1854821746945392
0,0,0.41272303311268727,0.5872769668873128
0,0,0.24462351129473783,0.7553764887052622
1,0,0.21506455418316875,0.7849354458168313
0,0,0.24651674853072228,0.7534832514692777
0,0,0.2853653518591627,0.7146346481408373
1,0,0.4806382331701981,0.5193617668298018
0,0,0.2779895026930903,0.7220104973069097
0,0,0.3172197637380559,0.6827802362619442
1,0,0.22307791566430685,0.7769220843356932
0,0,0.15236547803654432,0.8476345219634557
0,0,0.1874445702377892,0.8125554297622108
0,0,0.45535003616250525,0.5446499638374948
0,0,0.19452548293237137,0.8054745170676286
1,1,0.6814331653103247,0.3185668346896753
1,0,0.3667797649685185,0.6332202350314815
1,1,0.7782940689901653,0.2217059310098347
1,1,0.7418662407086994,0.25813375929130056
1,1,0.7560327402195038,0.24396725978049616
0,0,0.2973642157097184,0.7026357842902816
0,0,0.3280490886223965,0.6719509113776034
1,1,0.7580551826050034,0.24194481739499663
1,1,0.8915773822469216,0.10842261775307838
1,1,0.8212297798934284,0.17877022010657162
0,0,0.24022699714552842,0.7597730028544716
0,0,0.28878202164247135,0.7112179783575286
1,1,0.697160790808586,0.30283920919141405
0,0,0.3142937321132255,0.6857062678867745
1,1,0.8538255317037906,0.1461744682962094
0,0,0.2550661989239328,0.7449338010760672
0,0,0.24142315260223082,0.7585768473977692
0,0,0.22559680237277246,0.7744031976272275
0,0,0.09143388484617482,0.9085661151538251
1,0,0.2529174537157291,0.747082546284271
0,0,0.12356282012745017,0.8764371798725499
0,0,0.2285211598096375,0.7714788401903625
0,0,0.20768848216212787,0.7923115178378721
0,0,0.23228913575580637,0.7677108642441937
1,1,0.7125404883463339,0.2874595116536661
1,1,0.7987973431922057,0.20120265680779426
0,0,0.37790069778744867,0.6220993022125514
0,0,0.09018929002925524,0.9098107099707448
1,1,0.8082291574585411,0.19177084254145893
0,0,0.1648910497566687,0.8351089502433313
0,0,0.29121478098568204,0.708785219014318
0,0,0.44622000659550726,0.5537799934044927
1,0,0.4486591947944941,0.5513408052055059
0,1,0.5552467406129368,0.4447532593870632
0,0,0.2300147056807405,0.7699852943192596
1,1,0.7179732116924719,0.28202678830752814
1,1,0.9214586147260422,0.07854138527395782
1,1,0.8250072049004945,0.1749927950995055
0,0,0.30634061148229075,0.6936593885177093
0,1,0.5226627792791344,0.4773372207208656
0,0,0.17074223971412517,0.8292577602858748
1,1,0.7066712904444442,0.2933287095555558
1,1,0.6606311822194879,0.3393688177805121
1,1,0.8554032739198988,0.1445967260801012
0,1,0.5958921950080522,0.40410780499194776
1,1,0.9043312084442634,0.0956687915557366
1,1,0.8497772311842082,0.15022276881579177
1,0,0.25178434829128893,0.7482156517087111
1,1,0.9107405995344791,0.08925940046552094
1,1,0.8613550237216264,0.13864497627837358
0,0,0.3029946808816449,0.6970053191183552
0,0,0.19071228357293488,0.8092877164270651
1,1,0.6931875663251928,0.30681243367480715
0,0,0.13492405247839967,0.8650759475216003
0,0,0.4835596051918812,0.5164403948081189
1,1,0.8002380711156301,0.19976192888436994
1,0,0.49770925721471304,0.502290742785287
0,0,0.19635589035637194,0.8036441096436281
0,0,0.375104439351177,0.624895560648823
1,1,0.708098198498096,0.29190180150190403
0,0,0.37033952108856116,0.6296604789114388
0,0,0.14365324155168233,0.8563467584483176
0,0,0.3109464500137785,0.6890535499862215
1,1,0.8060467877237819,0.1939532122762181
0,0,0.14136082941340397,0.858639170586596
1,0,0.24894919544807328,0.7510508045519267
0,0,0.4285117526178857,0.5714882473821143
0,0,0.25309768010922984,0.7469023198907702
1,1,0.891937039988055,0.10806296001194504
0,1,0.5455726347309674,0.4544273652690326
1,0,0.120821382400353,0.879178617599647
0,0,0.2053515416012532,0.7946484583987468
0,1,0.8720825873463911,0.1279174126536089
0,0,0.14131407780553418,0.8586859221944658
1,0,0.47638007843803665,0.5236199215619634
1,1,0.6707062702401119,0.32929372975988813
0,0,0.2424817034739599,0.7575182965260401
0,0,0.3817162378618038,0.6182837621381962
1,1,0.5735407711513695,0.4264592288486305
0,0,0.18583513819496816,0.8141648618050319
