y_true,y_pred,prob_positive,prob_negative
0,1,0.9999999992246558,7.753442332614213e-10
1,0,1.6014461267281355e-16,0.9999999999999999
0,1,0.9998290557158652,0.00017094428413477747
1,1,0.9974225188412342,0.002577481158765771
1,1,0.9999997822385703,2.17761429666119e-07
0,1,0.9999999866000736,1.3399926390711414e-08
0,0,3.4865754655587774e-16,0.9999999999999997
0,1,1.0,0.0
1,1,0.9999999960105015,3.98949850932695e-09
1,1,1.0,0.0
1,1,1.0,0.0
0,0,7.4531409512949715e-22,1.0
0,1,0.7679701422947323,0.23202985770526774
1,1,0.9999430646218358,5.6935378164202355e-05
1,0,5.613320604489687e-11,0.9999999999438668
1,1,0.9999999950781557,4.921844265481923e-09
0,1,0.9999999999994316,5.684341886080801e-13
0,0,1.9064146039782137e-14,0.9999999999999809
1,1,0.9999993564233957,6.43576604342222e-07
0,0,0.0004128546584917102,0.9995871453415083
1,1,1.0,0.0
0,0,2.5646141584669293e-09,0.9999999974353858
0,1,0.999796579282906,0.000203420717094005
1,0,4.716149498634534e-05,0.9999528385050137
0,1,1.0,0.0
1,0,0.02532903502524875,0.9746709649747513
0,0,2.2589869250574762e-10,0.9999999997741013
0,1,0.9999999999331521,6.684786058031023e-11
0,0,1.7375728659778165e-12,0.9999999999982624
0,0,0.08503690419573681,0.9149630958042632
1,1,0.999867328059233,0.00013267194076704847
0,1,0.9134380197513315,0.08656198024866846
0,0,2.3154561411079133e-11,0.9999999999768454
0,0,7.649370672977544e-07,0.9999992350629328
0,0,7.925501324455593e-08,0.9999999207449868
1,1,0.9999999999989768,1.0231815394945443e-12
0,1,1.0,0.0
0,0,5.95640668836583e-08,0.9999999404359331
0,1,0.9999376706378937,6.23293621062615e-05
0,0,1.2869630406589463e-07,0.9999998713036959
1,1,0.962988708925919,0.037011291074080965
0,0,0.00017956958015882777,0.9998204304198411
0,0,4.452317640159145e-08,0.9999999554768236
1,1,0.99995218292626,4.7817073740019644e-05
1,0,1.4085827009315164e-15,0.9999999999999986
0,0,0.19734225905773414,0.8026577409422658
1,1,1.0,0.0
0,1,0.999999997442842,2.5571580408723094e-09
1,0,0.0452678711682387,0.9547321288317613
0,1,1.0,0.0
0,0,4.93070095394081e-12,0.9999999999950693
1,1,0.9999999999959073,4.092726157978177e-12
0,0,2.118325977351955e-05,0.9999788167402265
1,1,1.0,0.0
1,0,3.600864069964189e-11,0.9999999999639914
0,0,6.629120593371332e-11,0.9999999999337088
0,0,3.153275879893031e-14,0.9999999999999685
0,0,2.82996172091536e-23,1.0
1,0,5.684167595289431e-14,0.9999999999999432
1,0,7.0583127173740664e-12,0.9999999999929416
0,0,0.0003039338697919755,0.999696066130208
1,0,7.878993054785568e-16,0.9999999999999992
0,0,6.013146027137353e-10,0.9999999993986854
0,0,0.3558179448151567,0.6441820551848433
1,1,1.0,0.0
0,0,0.2023894958451322,0.7976105041548678
1,0,1.5524469730955383e-11,0.9999999999844755
1,0,0.00018169623078171523,0.9998183037692183
1,0,0.030619601103763834,0.9693803988962362
1,1,1.0,0.0
1,0,4.840310585963512e-13,0.9999999999995159
0,0,2.0042456929926084e-14,0.9999999999999799
0,0,3.0835637922313964e-10,0.9999999996916437
0,0,0.0007409646841977938,0.9992590353158022
1,1,0.9999999998652811,1.34718902700115e-10
1,0,2.5064428158466613e-05,0.9999749355718416
0,0,5.871176169579217e-14,0.9999999999999413
0,0,1.459904132318211e-14,0.9999999999999855
0,1,0.9949494665507872,0.005050533449212802
1,0,4.668040488658215e-08,0.9999999533195951
1,1,0.9999999999988631,1.1368683772161603e-12
0,0,8.188594835405331e-12,0.9999999999918114
0,1,0.9999288945164758,7.110548352418089e-05
0,0,1.8263689588920707e-13,0.9999999999998174
0,0,1.1385552834839931e-07,0.9999998861444717
0,0,9.933898506277989e-06,0.9999900661014938
1,1,1.0,0.0
0,0,0.059759245892474,0.940240754107526
0,0,0.03464808180194381,0.9653519181980562
0,0,0.002130642636110043,0.9978693573638899
0,1,0.9985496836158921,0.0014503163841078637
0,1,0.9999990662025579,9.337974421486095e-07
0,1,0.9999980910179178,1.9089820821882597e-06
0,0,0.013509752470683499,0.9864902475293165
0,0,5.026802454920522e-17,1.0
1,1,0.9999963935628333,3.6064371666810757e-06
0,0,6.220516017086286e-10,0.9999999993779484
1,1,1.0,0.0
1,1,0.9999999999995453,4.547473508864641e-13
1,1,1.0,0.0
0,1,0.9999957613893019,4.238610698092948e-06
0,1,0.9989049922099928,0.001095007790007152
0,0,6.542450783404291e-09,0.9999999934575492
0,0,2.1219811904500073e-11,0.9999999999787802
0,1,1.0,0.0
0,0,1.3930059992318661e-05,0.9999860699400077
0,0,2.9299028986849326e-14,0.9999999999999707
0,0,6.177714989321382e-11,0.9999999999382229
0,0,6.742110253231714e-11,0.9999999999325789
1,0,1.48941926839553e-09,0.9999999985105807
0,0,4.3797711037187834e-11,0.9999999999562023
1,0,2.7503491092900465e-15,0.9999999999999972
1,0,0.029287857209632208,0.9707121427903678
0,0,7.336187633778697e-05,0.9999266381236622
0,1,0.9971017594724247,0.0028982405275752576
0,1,0.9999859556434667,1.4044356533293723e-05
0,1,1.0,0.0
1,0,1.752888577962037e-12,0.9999999999982471
1,0,1.6293206917346972e-13,0.999999999999837
1,0,0.00028251748399334777,0.9997174825160067
1,1,1.0,0.0
1,0,2.906541305771747e-15,0.9999999999999971
0,0,1.7373111166652976e-08,0.9999999826268888
0,0,0.0003064056712111804,0.9996935943287888
1,0,0.02146112594565163,0.9785388740543484
1,0,5.6074654942614514e-08,0.9999999439253451
0,0,8.699488995549416e-10,0.9999999991300511
1,0,6.802439505154785e-06,0.9999931975604949
0,0,3.401030097588881e-09,0.9999999965989699
0,0,0.0077538635091508835,0.9922461364908491
1,1,0.9983342886623003,0.0016657113376996602
0,1,0.9999999641534039,3.5846596135868936e-08
0,0,8.917351091396654e-10,0.9999999991082649
1,1,0.9999999999997158,2.8421709430404007e-13
0,0,1.8798661166016115e-08,0.9999999812013388
0,1,1.0,0.0
0,0,0.06949781214345625,0.9305021878565437
0,1,1.0,0.0
0,0,1.8441696825821852e-10,0.9999999998155831
0,1,0.999998130801301,1.8691986990448939e-06
1,1,1.0,0.0
