y_true,y_pred,prob_positive,prob_negative
0,0,0.48640752757588523,0.5135924724241148
0,0,0.44963961512575057,0.5503603848742494
1,0,0.43465080572526454,0.5653491942747355
0,0,0.28295036530909196,0.7170496346909081
1,0,0.49507244451156646,0.5049275554884336
0,0,0.27941008515113847,0.7205899148488615
0,0,0.3830196954271652,0.6169803045728348
0,0,0.39464852325124883,0.6053514767487511
0,0,0.22205265645124764,0.7779473435487524
1,0,0.16534797874141471,0.8346520212585853
1,1,0.835726301118387,0.16427369888161303
1,0,0.3008482005352442,0.6991517994647558
1,1,0.661717830714609,0.338282169285391
1,1,0.6700791766401168,0.32992082335988315
1,0,0.4399279245384949,0.5600720754615052
0,0,0.2643454740243107,0.7356545259756893
0,0,0.39027075196203237,0.6097292480379677
1,1,0.6726499673037897,0.3273500326962103
0,1,0.6144328479338143,0.38556715206618575
1,1,0.7747543785922105,0.22524562140778948
0,0,0.3925703244802231,0.6074296755197769
1,1,0.5030369011618874,0.4969630988381126
1,0,0.4444494798667794,0.5555505201332206
1,0,0.2714670070697468,0.7285329929302532
1,0,0.4743235524629847,0.5256764475370153
1,1,0.5573355265171807,0.44266447348281934
1,1,0.7228526238936507,0.2771473761063493
1,1,0.6740704444004987,0.3259295555995013
0,1,0.5698743409040427,0.43012565909595735
0,0,0.10756627256194601,0.892433727438054
1,0,0.23165205099672004,0.76834794900328
0,0,0.4473733886493161,0.5526266113506839
0,0,0.2328817613516474,0.7671182386483526
1,0,0.4513124795155676,0.5486875204844324
0,0,0.33082424142981876,0.6691757585701812
0,0,0.34092557851280353,0.6590744214871964
1,0,0.3349408284293114,0.6650591715706886
0,0,0.053073285457346,0.946926714542654
0,0,0.3830909098701353,0.6169090901298647
0,1,0.5528934198809128,0.4471065801190872
0,0,0.16835258559632907,0.831647414403671
1,1,0.6107132220212997,0.38928677797870026
1,0,0.4560216411983984,0.5439783588016016
1,1,0.6206112865782467,0.3793887134217533
1,0,0.27185709692443905,0.728142903075561
1,1,0.6099123418259247,0.3900876581740753
0,0,0.39955676838835796,0.600443231611642
0,0,0.22058888754928255,0.7794111124507175
1,1,0.5581167850113542,0.4418832149886458
1,1,0.9446140860889397,0.05538591391106029
1,0,0.2772580238304538,0.7227419761695462
0,0,0.4326572335712676,0.5673427664287324
0,0,0.10959993862067206,0.8904000613793279
1,1,0.5094985287110814,0.49050147128891863
0,0,0.2773200271316231,0.7226799728683768
1,1,0.6188731950940659,0.3811268049059341
0,0,0.4456321891989789,0.554367810801021
0,0,0.1673518727617985,0.8326481272382015
0,0,0.16506531846991815,0.8349346815300819
